record_id,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,first_sem_approval_rate,first_sem_evaluation_intensity,first_sem_no_evaluation_rate,first_sem_progress_index,academic_preparation_gap,first_sem_no_enrollment_flag,first_choice_flag,financial_risk_flag,nontraditional_age_flag
2226,1,43,3,9254,1,1,110.0,1,37,37,9,9,107.2,1,0,0,1,1,0,19,0,1,6,16,2,10.5,0,0,6,15,4,10.0,0,7.6,2.6,0.32,Dropout,0.3333333333333333,2.6666666666666665,0.0,0.175,-2.799999999999997,0,0,0,0
2227,1,1,1,9670,1,1,116.0,1,3,3,3,3,110.1,1,0,0,1,1,0,19,0,0,6,9,5,13.33333333,0,0,6,6,5,13.0,0,12.4,0.5,1.79,Graduate,0.8333333333333334,1.5,0.0,0.5555555554166668,-5.900000000000006,0,0,0,0
2228,1,43,1,9003,1,1,119.0,1,37,37,9,6,119.0,0,0,1,1,1,0,23,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,0.0,1.0,0.0,0.0,0.0,0,0,1,0
2229,2,39,1,9773,1,1,120.0,1,37,38,9,3,155.5,0,0,0,1,1,0,47,0,0,6,12,5,13.8,0,0,6,13,4,14.0,0,12.7,3.7,-1.7,Dropout,0.8333333333333334,2.0,0.0,0.5750000000000001,35.5,0,0,0,1
2230,1,1,1,9070,1,1,117.0,1,1,1,3,9,118.4,0,0,0,1,1,0,19,0,0,6,6,6,11.83333333,0,0,6,8,4,10.75,2,16.2,0.3,-0.92,Graduate,1.0,1.0,0.0,0.5916666665,1.4000000000000057,0,0,0,0
2231,1,1,4,171,1,1,137.0,1,1,38,4,8,141.2,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Graduate,0.0,0.0,0.0,0.0,4.199999999999989,1,0,0,0
2232,1,1,1,171,1,1,124.0,1,3,3,2,2,119.1,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0.0,0.0,0.0,-4.900000000000006,1,0,0,0
2233,1,43,1,9147,1,1,151.0,1,1,3,1,1,111.0,0,0,0,1,1,0,28,0,0,5,9,2,10.0,0,0,5,9,0,0.0,0,15.5,2.8,-4.06,Dropout,0.4,1.8,0.0,0.2,-40.0,0,0,0,1
2234,1,43,1,9254,1,6,138.6,1,34,34,0,0,138.6,1,0,0,1,1,0,20,0,0,6,10,4,11.5,0,0,6,11,3,11.66666667,0,7.6,2.6,0.32,Dropout,0.6666666666666666,1.6666666666666667,0.0,0.3833333333333333,0.0,0,0,0,0
2235,1,17,2,9254,1,1,118.0,1,19,19,5,7,121.2,0,0,0,1,1,1,18,0,0,6,12,3,10.66666667,0,0,6,9,4,12.0,0,15.5,2.8,-4.06,Enrolled,0.5,2.0,0.0,0.26666666675,3.200000000000003,0,0,0,0
2236,1,1,1,171,1,1,136.0,1,19,19,4,8,150.4,1,0,0,1,1,1,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate,0.0,0.0,0.0,0.0,14.400000000000006,1,0,0,0
2237,1,1,1,9254,1,1,123.0,1,38,19,9,4,117.8,0,0,0,1,1,0,19,0,0,6,10,4,12.75,0,0,6,12,2,13.0,0,10.8,1.4,1.74,Enrolled,0.6666666666666666,1.6666666666666667,0.0,0.42499999999999993,-5.200000000000003,0,0,0,0
2238,1,39,1,9254,1,19,133.1,1,38,37,4,5,102.5,0,0,1,0,1,0,24,0,0,6,7,0,0.0,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,1.1666666666666667,0.0,0.0,-30.599999999999994,0,0,1,0
2239,1,39,1,9130,1,1,130.0,1,19,1,191,144,110.0,0,0,0,1,1,0,24,0,0,6,11,6,11.33333333,0,0,6,12,3,11.33333333,0,16.2,0.3,-0.92,Enrolled,1.0,1.8333333333333333,0.0,0.5666666665,-20.0,0,0,0,0
2240,1,39,1,9085,1,12,133.1,1,38,19,9,8,138.3,1,0,1,0,1,0,25,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Enrolled,0.0,1.0,0.0,0.0,5.200000000000017,0,0,1,1
2241,1,39,1,9254,1,1,150.0,1,3,1,3,4,122.3,0,0,0,1,1,0,28,0,0,6,10,6,13.0,0,0,6,8,5,12.2,0,13.9,-0.3,0.79,Graduate,1.0,1.6666666666666667,0.0,0.65,-27.700000000000003,0,0,0,1
2242,2,39,1,9991,0,1,130.0,1,37,37,9,9,127.8,0,0,0,1,1,0,37,0,0,5,7,4,10.75,0,0,5,7,3,11.33333333,0,7.6,2.6,0.32,Enrolled,0.8,1.4,0.0,0.43,-2.200000000000003,0,0,0,1
2243,1,43,1,9119,1,1,128.0,1,1,38,4,7,100.0,0,0,0,1,1,0,19,0,0,5,8,5,12.0,0,0,5,12,2,10.5,0,13.9,-0.3,0.79,Enrolled,1.0,1.6,0.0,0.6,-28.0,0,0,0,0
2244,1,17,4,9500,1,1,133.0,1,38,37,5,7,126.4,1,0,0,1,1,1,18,0,0,7,7,7,13.46285714,0,0,8,8,8,13.90625,0,11.1,0.6,2.02,Graduate,1.0,1.0,0.0,0.673142857,-6.599999999999994,0,0,0,0
2245,1,39,1,9254,1,19,133.1,1,37,37,90,90,100.0,0,0,0,1,1,0,48,0,0,6,13,3,10.0,0,0,6,15,1,10.0,0,7.6,2.6,0.32,Dropout,0.5,2.1666666666666665,0.0,0.25,-33.099999999999994,0,0,0,1
2246,1,17,4,9238,1,1,129.0,1,37,37,9,8,117.1,1,0,0,1,1,0,21,0,0,6,6,6,12.33333333,0,0,6,7,6,13.66666667,0,8.9,1.4,3.51,Graduate,1.0,1.0,0.0,0.6166666665,-11.900000000000006,0,0,0,0
2247,1,17,1,9500,1,1,128.0,1,1,1,4,5,124.7,0,0,0,1,1,1,19,0,0,7,11,6,12.52857143,0,0,7,10,6,12.41666667,0,15.5,2.8,-4.06,Enrolled,0.8571428571428571,1.5714285714285714,0.0,0.5369387755714286,-3.299999999999997,0,0,0,0
2248,1,43,2,9500,1,1,136.0,1,19,1,9,10,124.1,0,0,0,1,1,1,21,0,0,8,8,0,0.0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,Enrolled,0.0,1.0,1.0,0.0,-11.900000000000006,0,0,0,0
2249,1,44,1,9119,1,1,130.0,1,37,12,9,8,129.4,1,0,1,0,1,0,23,0,0,5,6,0,0.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79,Dropout,0.0,1.2,0.0,0.0,-0.5999999999999943,0,0,1,0
2250,1,1,1,9130,1,1,141.0,1,1,1,4,10,138.9,1,0,0,1,1,0,18,0,0,5,5,5,13.6,0,0,5,6,4,13.25,1,10.8,1.4,1.74,Graduate,1.0,1.0,0.0,0.6799999999999999,-2.0999999999999943,0,0,0,0
2251,1,44,1,9238,1,39,140.0,1,1,1,4,3,138.6,0,0,0,1,1,0,22,0,3,6,7,6,12.33333333,0,2,6,6,2,14.0,0,13.9,-0.3,0.79,Dropout,1.0,1.1666666666666667,0.0,0.6166666665,-1.4000000000000057,0,0,0,0
2252,1,16,1,171,1,1,122.0,1,19,37,9,7,133.9,1,0,0,1,1,0,25,0,9,13,16,10,11.45454545,0,5,11,13,7,12.25,0,12.4,0.5,1.79,Dropout,0.7692307692307693,1.2307692307692308,0.0,0.4405594403846154,11.900000000000006,0,0,0,1
2253,1,7,1,9085,1,40,140.0,1,5,3,2,2,140.0,0,0,1,1,1,0,27,0,8,13,13,8,13.5,2,5,11,12,5,14.4,0,11.1,0.6,2.02,Dropout,0.6153846153846154,1.0,0.15384615384615385,0.4153846153846154,0.0,0,0,1,1
2254,1,39,1,9119,1,12,133.1,1,34,34,0,0,95.1,0,0,0,0,1,0,49,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,1.0,0.0,0.0,-38.0,0,0,1,1
2255,1,39,1,9991,0,1,120.0,1,19,37,5,5,128.2,0,0,0,0,1,0,31,0,0,5,5,2,11.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,0.4,1.0,0.0,0.22000000000000003,8.199999999999989,0,0,1,1
2256,1,39,1,9254,1,1,133.1,1,37,37,9,6,121.5,0,0,0,1,1,0,54,0,0,6,9,6,13.71428571,0,0,6,13,5,14.33333333,0,16.2,0.3,-0.92,Dropout,1.0,1.5,0.0,0.6857142855,-11.599999999999994,0,0,0,1
2257,1,7,1,33,1,40,120.0,1,38,37,5,6,120.0,1,0,1,0,1,0,25,0,18,21,26,21,12.36363636,0,12,16,21,12,12.25,1,11.1,0.6,2.02,Dropout,1.0,1.2380952380952381,0.0,0.6181818179999999,0.0,0,0,1,1
2258,1,44,1,9003,1,39,130.0,1,5,3,2,2,130.0,0,0,0,1,1,0,20,0,1,7,13,3,10.66666667,0,0,6,14,2,11.5,0,15.5,2.8,-4.06,Enrolled,0.42857142857142855,1.8571428571428572,0.0,0.22857142864285712,0.0,0,0,0,0
2259,1,7,1,9070,1,3,120.0,1,4,4,2,2,120.0,0,0,0,1,1,0,28,0,0,6,9,2,12.0,0,0,6,10,3,12.66666667,0,12.7,3.7,-1.7,Dropout,0.3333333333333333,1.5,0.0,0.19999999999999998,0.0,0,0,0,1
2260,2,39,1,8014,0,19,133.1,1,37,37,9,6,107.0,0,0,0,1,1,0,41,0,1,7,7,7,12.85714286,0,0,6,6,6,13.16666667,0,12.7,3.7,-1.7,Graduate,1.0,1.0,0.0,0.642857143,-26.099999999999994,0,0,0,1
2261,1,1,2,9670,1,1,122.0,1,1,19,4,4,116.1,0,0,0,1,1,1,19,0,0,6,10,6,13.125,0,0,6,9,6,12.71428571,0,11.1,0.6,2.02,Enrolled,1.0,1.6666666666666667,0.0,0.65625,-5.900000000000006,0,0,0,0
2262,1,43,1,9147,1,1,123.0,1,1,1,4,4,114.4,0,0,0,1,1,0,22,0,0,5,6,0,0.0,0,0,5,8,2,11.5,0,15.5,2.8,-4.06,Dropout,0.0,1.2,0.0,0.0,-8.599999999999994,0,0,0,0
2263,1,1,1,9254,1,1,178.0,1,2,1,2,3,157.7,0,0,0,1,1,0,34,0,0,6,13,2,13.5,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout,0.3333333333333333,2.1666666666666665,0.0,0.225,-20.30000000000001,0,0,0,1
2264,1,39,1,9003,1,1,130.0,1,38,38,9,9,150.0,0,0,1,0,1,0,28,0,5,11,14,11,15.09090909,0,5,10,11,10,15.0,0,11.1,0.6,2.02,Dropout,1.0,1.2727272727272727,0.0,0.7545454545,20.0,0,0,1,1
2265,1,1,1,9853,1,1,110.0,1,37,37,9,4,114.3,1,0,0,1,1,0,42,0,0,6,9,5,12.4,0,0,6,10,5,11.8,0,7.6,2.6,0.32,Enrolled,0.8333333333333334,1.5,0.0,0.5166666666666667,4.299999999999997,0,0,0,1
2266,1,18,1,9085,1,1,106.0,1,1,19,3,5,104.6,0,0,0,0,1,0,21,0,0,6,10,5,14.0,0,0,6,11,4,14.8,0,11.1,0.6,2.02,Enrolled,0.8333333333333334,1.6666666666666667,0.0,0.5833333333333334,-1.4000000000000057,0,0,1,0
2267,1,7,1,9003,1,3,140.0,1,39,39,9,4,140.0,0,0,0,1,1,0,50,0,2,6,8,2,13.5,0,1,6,9,1,13.0,0,15.5,2.8,-4.06,Dropout,0.3333333333333333,1.3333333333333333,0.0,0.225,0.0,0,0,0,1
2268,1,1,4,9147,1,1,108.0,1,3,1,3,4,109.1,1,0,0,1,1,0,19,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,Dropout,0.0,1.0,0.0,0.0,1.0999999999999943,0,0,0,0
2269,1,43,1,9500,1,1,120.0,1,3,4,2,4,120.6,0,0,0,1,1,0,18,0,0,7,12,4,12.65,0,0,7,10,3,10.66666667,0,16.2,0.3,-0.92,Dropout,0.5714285714285714,1.7142857142857142,0.0,0.36142857142857143,0.5999999999999943,0,0,0,0
2270,2,39,1,9991,0,1,100.0,1,37,37,1,1,161.9,0,0,0,1,1,0,59,0,0,5,7,0,0.0,0,0,5,7,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,1.4,0.0,0.0,61.900000000000006,0,0,0,1
2271,2,7,1,9991,0,3,140.0,1,34,34,Unknown/not stated,Unknown/not stated,140.0,1,0,0,0,1,0,33,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,0.0,1.0,0.0,0.0,0.0,0,0,1,1
2272,1,17,2,9070,1,1,133.1,1,37,38,9,10,178.0,1,0,0,1,1,1,23,0,0,6,8,6,13.33333333,0,0,6,7,5,12.8,0,9.4,-0.8,-3.12,Graduate,1.0,1.3333333333333333,0.0,0.6666666665000001,44.900000000000006,0,0,0,0
2273,2,39,1,9991,0,19,133.1,1,37,1,5,5,138.3,0,0,0,1,1,0,44,0,0,5,9,3,11.33333333,0,0,5,8,5,11.14285714,0,13.9,-0.3,0.79,Dropout,0.6,1.8,0.0,0.33999999989999996,5.200000000000017,0,0,0,1
2274,2,1,4,8014,0,1,140.0,1,34,34,0,0,128.0,1,0,0,1,1,0,37,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.0,0.0,0.0,0.0,-12.0,0,0,0,1
2275,2,39,1,171,1,19,100.0,1,37,37,9,9,139.0,0,0,0,1,1,0,36,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,0.0,0.0,39.0,1,0,0,1
2276,1,1,2,9991,0,1,123.0,1,1,3,4,2,113.2,0,0,0,0,1,0,22,0,0,5,7,3,11.66666667,0,0,5,8,2,10.5,2,7.6,2.6,0.32,Dropout,0.6,1.4,0.0,0.35000000009999993,-9.799999999999997,0,0,1,0
2277,2,39,1,8014,0,19,133.1,1,37,37,6,6,139.0,0,0,0,1,1,0,49,0,0,6,8,6,12.16666667,0,0,6,8,6,14.42857143,0,12.4,0.5,1.79,Graduate,1.0,1.3333333333333333,0.0,0.6083333335,5.900000000000006,0,0,0,1
2278,1,51,1,9773,1,1,135.0,1,1,42,5,3,110.0,1,0,0,1,1,0,23,0,0,6,7,6,13.33333333,0,0,6,6,4,12.75,0,11.1,0.6,2.02,Graduate,1.0,1.1666666666666667,0.0,0.6666666665000001,-25.0,0,0,0,0
2279,1,1,1,9070,1,1,132.0,1,1,1,4,9,136.6,1,0,0,1,1,0,19,0,0,6,7,5,11.4,0,0,6,10,3,11.0,3,7.6,2.6,0.32,Enrolled,0.8333333333333334,1.1666666666666667,0.0,0.4750000000000001,4.599999999999994,0,0,0,0
2280,2,43,1,8014,0,1,120.0,1,37,37,5,5,161.1,0,0,0,1,1,0,47,0,0,6,9,6,12.14285714,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,1.0,1.5,0.0,0.607142857,41.099999999999994,0,0,0,1
2281,1,43,1,9003,1,1,130.0,1,1,2,4,2,130.0,0,0,0,1,1,0,28,0,9,18,36,17,13.05882353,1,6,12,15,12,12.30769231,0,15.5,2.8,-4.06,Graduate,0.9444444444444444,2.0,0.05555555555555555,0.6166666666944444,0.0,0,0,0,1
2282,1,44,1,9003,1,39,140.0,1,1,38,9,6,140.0,0,0,0,1,1,0,21,0,0,6,13,4,11.75,0,0,6,15,4,10.5,0,15.5,2.8,-4.06,Enrolled,0.6666666666666666,2.1666666666666665,0.0,0.39166666666666666,0.0,0,0,0,0
2283,1,1,1,9254,1,1,133.1,1,38,1,9,9,121.0,0,0,1,0,1,0,21,0,0,6,9,5,11.83333333,0,0,6,8,5,10.0,0,8.9,1.4,3.51,Dropout,0.8333333333333334,1.5,0.0,0.4930555554166667,-12.099999999999994,0,0,1,0
2284,1,43,1,9238,1,39,120.0,1,2,1,1,2,118.6,0,0,0,1,1,0,21,0,9,11,14,10,12.4,0,6,10,13,10,11.8,0,13.9,-0.3,0.79,Graduate,0.9090909090909091,1.2727272727272727,0.0,0.5636363636363636,-1.4000000000000057,0,0,0,0
2285,1,1,1,9070,1,1,140.0,1,19,38,4,4,138.3,0,0,0,1,1,0,20,0,1,6,8,6,13.42857143,1,0,6,12,4,11.5,0,13.9,-0.3,0.79,Enrolled,1.0,1.3333333333333333,0.16666666666666666,0.6714285715,-1.6999999999999886,0,0,0,0
2286,2,42,1,9147,1,1,133.1,1,37,37,9,9,115.8,0,0,0,0,1,0,49,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,1.0,0.0,0.0,-17.299999999999997,0,0,1,1
2287,1,39,1,9991,0,1,120.0,1,19,37,6,8,160.0,0,0,0,1,1,0,40,0,0,5,5,5,11.0,0,0,5,5,5,13.4,0,15.5,2.8,-4.06,Graduate,1.0,1.0,0.0,0.55,40.0,0,0,0,1
2288,1,17,1,9254,1,1,125.0,1,1,1,3,3,114.5,0,0,0,1,1,1,22,0,0,6,8,6,13.625,0,0,6,8,6,14.42857143,0,11.1,0.6,2.02,Graduate,1.0,1.3333333333333333,0.0,0.68125,-10.5,0,0,0,0
2289,1,42,1,9119,1,1,136.0,1,1,37,5,5,117.5,0,0,0,1,1,0,19,0,2,5,6,4,11.8,0,0,5,7,2,11.5,0,15.5,2.8,-4.06,Enrolled,0.8,1.2,0.0,0.4720000000000001,-18.5,0,0,0,0
2290,1,39,1,9991,0,1,133.1,1,3,38,2,7,121.7,0,0,0,1,1,0,31,0,0,5,5,0,0.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79,Dropout,0.0,1.0,0.0,0.0,-11.399999999999991,0,0,0,1
2291,1,42,1,9119,1,1,120.0,1,5,5,2,2,115.0,0,0,0,1,1,0,30,0,1,6,9,2,15.0,0,1,6,7,2,13.5,0,15.5,2.8,-4.06,Dropout,0.3333333333333333,1.5,0.0,0.25,-5.0,0,0,0,1
2292,1,1,1,9238,1,1,127.0,1,37,37,5,10,125.3,0,0,0,1,1,0,19,0,0,6,9,5,10.8,0,0,6,11,5,11.0,0,7.6,2.6,0.32,Graduate,0.8333333333333334,1.5,0.0,0.45000000000000007,-1.7000000000000028,0,0,0,0
2293,1,18,1,9147,1,1,131.0,1,34,34,90,90,131.0,0,0,0,1,1,0,22,0,0,5,11,3,13.66666667,0,0,5,10,3,11.33333333,0,9.4,-0.8,-3.12,Dropout,0.6,2.2,0.0,0.4100000001,0.0,0,0,0,0
2294,1,1,1,9773,1,1,127.0,1,19,37,9,9,126.3,0,0,0,1,1,0,19,0,0,6,8,6,12.83333333,0,0,6,8,6,13.33333333,0,15.5,2.8,-4.06,Graduate,1.0,1.3333333333333333,0.0,0.6416666665,-0.7000000000000028,0,0,0,0
2295,1,17,1,171,1,1,132.0,1,1,37,4,9,127.1,0,0,0,0,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,0.0,0.0,0.0,0.0,-4.900000000000006,1,0,1,0
2296,1,17,3,9670,1,1,137.0,1,1,38,4,7,138.4,0,0,0,1,1,0,19,0,0,6,8,6,15.125,0,0,6,7,6,13.42857143,0,11.1,0.6,2.02,Graduate,1.0,1.3333333333333333,0.0,0.75625,1.4000000000000057,0,0,0,0
2297,1,43,2,9147,1,1,126.0,1,1,19,3,3,100.0,1,0,0,1,1,0,22,0,0,5,11,0,0.0,0,0,5,7,1,10.0,1,16.2,0.3,-0.92,Dropout,0.0,2.2,0.0,0.0,-26.0,0,0,0,0
2298,1,1,1,9238,1,1,136.0,1,4,5,2,2,126.2,0,0,0,1,1,0,22,0,0,6,10,5,11.4,0,0,6,8,5,11.0,0,10.8,1.4,1.74,Graduate,0.8333333333333334,1.6666666666666667,0.0,0.4750000000000001,-9.799999999999997,0,0,0,0
2299,1,1,1,9238,1,1,124.0,1,1,1,4,4,118.8,0,0,0,1,1,0,19,0,0,6,12,4,12.25,0,0,6,9,6,11.0,0,9.4,-0.8,-3.12,Graduate,0.6666666666666666,2.0,0.0,0.4083333333333333,-5.200000000000003,0,0,0,0
2300,1,39,1,9254,1,39,137.0,1,1,1,5,10,124.5,0,0,0,0,1,0,26,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0.0,0.0,0.0,-12.5,0,0,1,1
2301,1,44,1,9119,1,39,140.0,1,5,41,3,2,140.0,0,0,0,1,1,0,23,0,3,7,12,3,14.0,0,1,6,12,1,14.0,0,12.4,0.5,1.79,Enrolled,0.42857142857142855,1.7142857142857142,0.0,0.3,0.0,0,0,0,0
2302,1,17,1,9070,1,1,131.0,1,19,19,7,7,125.1,0,0,0,1,1,0,18,0,0,6,7,6,12.33333333,0,0,6,10,5,10.8,4,16.2,0.3,-0.92,Enrolled,1.0,1.1666666666666667,0.0,0.6166666665,-5.900000000000006,0,0,0,0
2303,1,1,1,9147,1,1,130.0,1,37,37,9,9,118.8,0,0,1,1,1,1,22,0,0,5,8,5,10.66666667,0,0,5,11,2,11.0,0,15.5,2.8,-4.06,Enrolled,1.0,1.6,0.0,0.5333333335,-11.200000000000003,0,0,1,0
2304,1,18,5,9119,1,1,136.0,1,3,2,2,3,125.2,1,0,0,1,1,0,19,0,0,5,9,5,11.83333333,0,0,5,9,5,14.71428571,0,12.4,0.5,1.79,Enrolled,1.0,1.8,0.0,0.5916666665,-10.799999999999997,0,0,0,0
2305,1,17,1,9147,1,1,133.1,1,1,19,4,8,95.0,0,0,0,1,1,0,20,0,0,5,14,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout,0.0,2.8,0.0,0.0,-38.099999999999994,0,0,0,0
2306,1,1,3,9070,1,1,110.0,1,37,37,9,9,107.6,1,0,0,1,1,1,22,0,0,6,6,6,11.66666667,0,0,6,6,6,12.16666667,0,7.6,2.6,0.32,Enrolled,1.0,1.0,0.0,0.5833333334999999,-2.4000000000000057,0,0,0,0
2307,1,7,1,9130,1,3,140.0,1,2,38,2,3,140.0,1,0,0,0,1,0,18,0,2,5,7,2,13.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,0.4,1.4,0.0,0.26,0.0,0,0,1,0
2308,4,43,2,9991,0,38,133.1,1,3,1,2,9,125.4,0,0,0,1,1,0,39,0,0,2,5,0,0.0,0,0,4,4,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,2.5,0.0,0.0,-7.699999999999989,0,0,0,1
2309,1,1,1,9500,1,1,141.0,1,19,1,90,90,128.0,0,0,0,1,1,0,18,0,0,8,8,0,0.0,3,0,8,8,0,0.0,3,10.8,1.4,1.74,Dropout,0.0,1.0,0.375,0.0,-13.0,0,0,0,0
2310,1,17,3,9119,1,1,130.0,1,1,38,3,3,129.3,0,0,0,1,1,1,18,0,0,5,5,5,13.0,0,0,5,5,5,14.2,0,8.9,1.4,3.51,Graduate,1.0,1.0,0.0,0.65,-0.6999999999999886,0,0,0,0
2311,1,1,1,9238,1,1,160.0,1,19,38,9,9,152.0,0,0,0,1,1,1,19,0,0,6,7,6,13.85714286,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,Graduate,1.0,1.1666666666666667,0.0,0.692857143,-8.0,0,0,0,0
2312,1,1,1,9500,1,1,140.0,1,1,19,9,9,128.8,0,0,0,1,1,0,18,0,0,7,7,6,13.39166667,0,0,8,8,8,12.4875,0,12.4,0.5,1.79,Graduate,0.8571428571428571,1.0,0.0,0.5739285715714285,-11.199999999999989,0,0,0,0
2313,1,1,1,9147,1,1,150.0,1,34,19,0,4,152.8,1,0,0,1,1,1,18,0,0,5,7,4,12.75,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,0.8,1.4,0.0,0.51,2.8000000000000114,0,0,0,0
2314,1,44,1,9130,1,39,150.0,1,37,37,6,6,150.0,1,0,0,1,1,0,22,0,0,5,7,4,14.5,0,0,5,5,5,14.6,0,10.8,1.4,1.74,Graduate,0.8,1.4,0.0,0.58,0.0,0,0,0,0
2315,1,1,1,9238,1,1,133.1,1,1,1,3,4,112.0,0,0,0,1,1,0,19,0,0,6,7,6,12.16666667,0,0,6,6,6,12.16666667,0,12.4,0.5,1.79,Graduate,1.0,1.1666666666666667,0.0,0.6083333335,-21.099999999999994,0,0,0,0
2316,1,1,1,9130,1,1,152.0,1,19,37,9,8,135.6,1,0,0,1,1,0,18,0,0,5,5,5,15.4,0,0,5,5,5,15.6,0,12.7,3.7,-1.7,Dropout,1.0,1.0,0.0,0.77,-16.400000000000006,0,0,0,0
2317,1,39,1,9119,1,19,133.1,1,1,1,4,3,134.4,0,0,1,0,1,0,31,0,0,5,9,2,13.33333333,0,0,5,9,2,16.0,4,16.2,0.3,-0.92,Dropout,0.4,1.8,0.0,0.26666666660000005,1.3000000000000114,0,0,1,1
2318,1,39,1,9991,0,1,130.0,1,3,1,3,3,120.5,0,0,0,1,1,0,28,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,0.0,1.0,0.0,0.0,-9.5,0,0,0,1
2319,1,1,1,9070,1,1,148.0,1,1,1,4,8,141.4,0,0,0,1,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0.0,0.0,0.0,0.0,-6.599999999999994,0,0,0,0
2320,1,17,1,9254,1,1,148.0,1,1,1,4,8,145.2,0,0,0,1,1,0,20,0,0,6,7,6,13.71428571,0,0,6,8,6,14.71428571,0,16.2,0.3,-0.92,Graduate,1.0,1.1666666666666667,0.0,0.6857142855,-2.8000000000000114,0,0,0,0
2321,4,39,1,9238,1,1,130.0,1,19,3,9,2,140.0,0,0,0,1,1,0,50,0,0,6,7,4,12.25,0,0,6,7,0,0.0,0,8.9,1.4,3.51,Dropout,0.6666666666666666,1.1666666666666667,0.0,0.4083333333333333,10.0,0,0,0,1
2322,1,43,1,9070,1,1,160.0,1,1,2,4,2,100.0,0,0,0,1,1,0,38,0,1,6,9,5,16.0,1,0,6,11,4,16.5,0,13.9,-0.3,0.79,Enrolled,0.8333333333333334,1.5,0.16666666666666666,0.6666666666666667,-60.0,0,0,0,1
2323,2,39,1,9991,0,1,130.0,1,37,37,9,9,140.0,1,0,0,1,1,0,31,0,0,5,8,1,11.0,0,0,5,5,1,13.0,0,9.4,-0.8,-3.12,Dropout,0.2,1.6,0.0,0.11000000000000001,10.0,0,0,0,1
2324,1,39,1,9500,1,1,110.0,1,1,37,9,9,126.0,1,0,0,1,1,0,27,0,0,7,7,7,14.08571429,0,0,7,7,7,14.08571429,0,7.6,2.6,0.32,Enrolled,1.0,1.0,0.0,0.7042857145,16.0,0,0,0,1
2325,1,18,1,9238,1,1,122.0,1,1,3,9,2,112.6,1,0,0,1,1,0,21,0,0,6,9,6,10.16666667,0,0,6,10,6,10.5,0,12.7,3.7,-1.7,Graduate,1.0,1.5,0.0,0.5083333335,-9.400000000000006,0,0,0,0
2326,2,39,1,9119,1,1,110.0,1,37,37,9,9,106.8,0,0,0,1,1,0,34,0,0,5,8,1,10.0,0,0,5,9,0,0.0,0,8.9,1.4,3.51,Dropout,0.2,1.6,0.0,0.1,-3.200000000000003,0,0,0,1
